probe,BLOCK_SIZE,n,SEED,bench_simtime
usage+per,262144,6068,0,129.6031641397495
usage+per,262144,6069,0,129.58180919426593
usage+per,262144,607,0,431.8682042833608
usage+per,262144,6070,0,129.56046128500824
usage+per,262144,6071,0,129.53912040849943
usage+per,262144,6072,0,129.5177865612648
usage+per,262144,6073,0,129.49645973983203
usage+per,262144,6074,0,129.475139940731
usage+per,262144,6075,0,129.45382716049383
usage+per,262144,6076,0,129.43252139565504
usage+per,262144,6077,0,129.41122264275137
usage+per,262144,6078,0,129.3899308983218
usage+per,262144,6079,0,129.36864615890772
usage+per,262144,608,0,431.1578947368421
usage+per,262144,6080,0,129.34736842105264
usage+per,262144,6081,0,129.32609768130243
usage+per,262144,6082,0,129.3048339362052
usage+per,262144,6083,0,129.28357718231135
usage+per,262144,6084,0,129.26232741617358
usage+per,262144,6085,0,129.24108463434675
usage+per,262144,6086,0,129.2198488333881
usage+per,262144,6087,0,129.19862000985708
usage+per,262144,6088,0,129.17739816031536
usage+per,262144,6089,0,129.15618328132697
usage+per,262144,609,0,430.44991789819375
usage+per,262144,6090,0,129.13497536945812
usage+per,262144,6091,0,129.1137744212773
usage+per,262144,6092,0,129.0925804333552
usage+per,262144,6093,0,129.0713934022649
usage+per,262144,6094,0,129.05021332458156
usage+per,262144,6095,0,129.0290401968827
usage+per,262144,6096,0,129.00787401574803
usage+per,262144,6097,0,128.98671477775954
usage+per,262144,6098,0,128.96556247950147
usage+per,262144,6099,0,128.94441711756025
usage+per,262144,61,0,4297.44262295082
usage+per,262144,610,0,429.74426229508197
usage+per,262144,6100,0,128.9232786885246
usage+per,262144,6101,0,128.90214718898542
usage+per,262144,6102,0,128.8810226155359
usage+per,262144,6103,0,128.85990496477143
usage+per,262144,6104,0,128.83879423328963
usage+per,262144,6105,0,128.81769041769041
usage+per,262144,6106,0,128.79659351457582
usage+per,262144,6107,0,128.7755035205502
usage+per,262144,6108,0,128.75442043222003
usage+per,262144,6109,0,128.73334424619415
usage+per,262144,611,0,429.04091653027825
usage+per,262144,6110,0,128.71227495908346
usage+per,262144,6111,0,128.69121256750122
usage+per,262144,6112,0,128.67015706806282
usage+per,262144,6113,0,128.6491084573859
usage+per,262144,6114,0,128.62806673209028
usage+per,262144,6115,0,128.60703188879805
usage+per,262144,6116,0,128.58600392413342
usage+per,262144,6117,0,128.5649828347229
usage+per,262144,6118,0,128.54396861719516
usage+per,262144,6119,0,128.52296126818106
usage+per,262144,612,0,428.33986928104576
usage+per,262144,6120,0,128.50196078431372
usage+per,262144,6121,0,128.48096716222838
usage+per,262144,6122,0,128.45998039856255
usage+per,262144,6123,0,128.4390004899559
usage+per,262144,6124,0,128.4180274330503
usage+per,262144,6125,0,128.3970612244898
usage+per,262144,6126,0,128.37610186092067
usage+per,262144,6127,0,128.35514933899134
usage+per,262144,6128,0,128.33420365535247
usage+per,262144,6129,0,128.3132648066569
usage+per,262144,613,0,427.64110929853183
usage+per,262144,6130,0,128.29233278955954
usage+per,262144,6131,0,128.27140760071765
usage+per,262144,6132,0,128.2504892367906
usage+per,262144,6133,0,128.2295776944399
usage+per,262144,6134,0,128.2086729703293
usage+per,262144,6135,0,128.18777506112468
usage+per,262144,6136,0,128.16688396349414
usage+per,262144,6137,0,128.14599967410788
usage+per,262144,6138,0,128.12512218963832
usage+per,262144,6139,0,128.10425150676005
usage+per,262144,614,0,426.94462540716614
usage+per,262144,6140,0,128.08338762214984
usage+per,262144,6141,0,128.06253053248656
usage+per,262144,6142,0,128.04168023445132
usage+per,262144,6143,0,128.02083672472733
usage+per,262144,6144,0,128.0
usage+per,262144,6145,0,127.97917005695687
usage+per,262144,6146,0,127.95834689228766
usage+per,262144,6147,0,127.93753050268424
usage+per,262144,6148,0,127.9167208848406
usage+per,262144,6149,0,127.89591803545292
usage+per,262144,615,0,426.25040650406504
usage+per,262144,6150,0,127.87512195121951
usage+per,262144,6151,0,127.85433262884084
usage+per,262144,6152,0,127.83355006501951
usage+per,262144,6153,0,127.81277425646026
usage+per,262144,6154,0,127.79200519987
usage+per,262144,6155,0,127.77124289195775
usage+per,262144,6156,0,127.75048732943469
usage+per,262144,6157,0,127.72973850901413
usage+per,262144,6158,0,127.70899642741149
usage+per,262144,6159,0,127.68826108134438
usage+per,262144,616,0,425.5584415584416
usage+per,262144,6160,0,127.66753246753247
usage+per,262144,6161,0,127.64681058269761
usage+per,262144,6162,0,127.62609542356378
usage+per,262144,6163,0,127.60538698685706
usage+per,262144,6164,0,127.58468526930565
usage+per,262144,6165,0,127.56399026763991
usage+per,262144,6166,0,127.54330197859228
usage+per,262144,6167,0,127.52262039889736
usage+per,262144,6168,0,127.50194552529183
usage+per,262144,6169,0,127.4812773545145
usage+per,262144,617,0,424.86871961102105
usage+per,262144,6170,0,127.46061588330632
usage+per,262144,6171,0,127.4399611084103
usage+per,262144,6172,0,127.41931302657161
usage+per,262144,6173,0,127.39867163453751
usage+per,262144,6174,0,127.37803692905733
usage+per,262144,6175,0,127.3574089068826
usage+per,262144,6176,0,127.33678756476684
usage+per,262144,6177,0,127.31617289946576
usage+per,262144,6178,0,127.29556490773713
usage+per,262144,6179,0,127.27496358634083
usage+per,262144,618,0,424.1812297734628
usage+per,262144,6180,0,127.25436893203883
usage+per,262144,6181,0,127.23378094159521
usage+per,262144,6182,0,127.21319961177612
usage+per,262144,6183,0,127.19262493934983
usage+per,262144,6184,0,127.17205692108668
usage+per,262144,6185,0,127.15149555375909
usage+per,262144,6186,0,127.13094083414161
usage+per,262144,6187,0,127.11039275901084
usage+per,262144,6188,0,127.08985132514545
usage+per,262144,6189,0,127.06931652932623
usage+per,262144,619,0,423.4959612277868
usage+per,262144,6190,0,127.04878836833602
usage+per,262144,6191,0,127.02826683895978
usage+per,262144,6192,0,127.0077519379845
usage+per,262144,6193,0,126.98724366219926
usage+per,262144,6194,0,126.96674200839522
usage+per,262144,6195,0,126.94624697336562
usage+per,262144,6196,0,126.92575855390575
usage+per,262144,6197,0,126.90527674681297
usage+per,262144,6198,0,126.88480154888674
usage+per,262144,6199,0,126.86433295692854
usage+per,262144,62,0,4228.129032258064
usage+per,262144,620,0,422.81290322580645
usage+per,262144,6200,0,126.84387096774194
usage+per,262144,6201,0,126.82341557813255
usage+per,262144,6202,0,126.8029667849081
usage+per,262144,6203,0,126.78252458487829
usage+per,262144,6204,0,126.76208897485493
usage+per,262144,6205,0,126.7416599516519
usage+per,262144,6206,0,126.72123751208508
usage+per,262144,6207,0,126.70082165297245
usage+per,262144,6208,0,126.68041237113403
usage+per,262144,6209,0,126.66000966339185
usage+per,262144,621,0,422.1320450885668
usage+per,262144,6210,0,126.63961352657005
usage+per,262144,6211,0,126.61922395749477
usage+per,262144,6212,0,126.59884095299421
usage+per,262144,6213,0,126.5784645098986
usage+per,262144,6214,0,126.55809462504023
usage+per,262144,6215,0,126.53773129525342
usage+per,262144,6216,0,126.51737451737452
usage+per,262144,6217,0,126.49702428824192
usage+per,262144,6218,0,126.47668060469604
usage+per,262144,6219,0,126.45634346357936
usage+per,262144,622,0,421.4533762057878
usage+per,262144,6220,0,126.43601286173633
usage+per,262144,6221,0,126.4156887960135
usage+per,262144,6222,0,126.3953712632594
usage+per,262144,6223,0,126.3750602603246
usage+per,262144,6224,0,126.3547557840617
usage+per,262144,6225,0,126.3344578313253
usage+per,262144,6226,0,126.31416639897205
usage+per,262144,6227,0,126.2938814838606
usage+per,262144,6228,0,126.27360308285164
usage+per,262144,6229,0,126.25333119280783
usage+per,262144,623,0,420.776886035313
usage+per,262144,6230,0,126.2330658105939
usage+per,262144,6231,0,126.21280693307655
usage+per,262144,6232,0,126.19255455712452
usage+per,262144,6233,0,126.17230867960853
usage+per,262144,6234,0,126.15206929740135
usage+per,262144,6235,0,126.1318364073777
usage+per,262144,6236,0,126.11161000641437
usage+per,262144,6237,0,126.0913900913901
usage+per,262144,6238,0,126.07117665918564
usage+per,262144,6239,0,126.05096970668376
usage+per,262144,624,0,420.1025641025641
usage+per,262144,6240,0,126.03076923076924
usage+per,262144,6241,0,126.01057522832879
usage+per,262144,6242,0,125.9903876962512
usage+per,262144,6243,0,125.9702066314272
usage+per,262144,6244,0,125.95003203074953
usage+per,262144,6245,0,125.92986389111289
usage+per,262144,6246,0,125.90970220941402
usage+per,262144,6247,0,125.88954698255162
usage+per,262144,6248,0,125.86939820742637
usage+per,262144,6249,0,125.84925588094094
usage+per,262144,625,0,419.4304
usage+per,262144,6250,0,125.82912
usage+per,262144,6251,0,125.80899056151016
usage+per,262144,6252,0,125.78886756238003
usage+per,262144,6253,0,125.76875099952024
usage+per,262144,6254,0,125.7486408698433
usage+per,262144,6255,0,125.72853717026379
usage+per,262144,6256,0,125.70843989769821
usage+per,262144,6257,0,125.68834904906505
usage+per,262144,6258,0,125.66826462128475
usage+per,262144,6259,0,125.64818661127975
usage+per,262144,626,0,418.76038338658145
usage+per,262144,6260,0,125.62811501597444
usage+per,262144,6261,0,125.60804983229517
usage+per,262144,6262,0,125.58799105717023
usage+per,262144,6263,0,125.56793868752993
usage+per,262144,6264,0,125.5478927203065
usage+per,262144,6265,0,125.52785315243416
usage+per,262144,6266,0,125.50781998084902
usage+per,262144,6267,0,125.48779320248923
usage+per,262144,6268,0,125.46777281429483
usage+per,262144,6269,0,125.44775881320786
usage+per,262144,627,0,418.09250398724083
usage+per,262144,6270,0,125.42775119617225
usage+per,262144,6271,0,125.40774996013396
usage+per,262144,6272,0,125.38775510204081
usage+per,262144,6273,0,125.36776661884267
usage+per,262144,6274,0,125.34778450749123
usage+per,262144,6275,0,125.32780876494024
usage+per,262144,6276,0,125.30783938814531
usage+per,262144,6277,0,125.28787637406404
usage+per,262144,6278,0,125.26791971965594
usage+per,262144,6279,0,125.24796942188246
usage+per,262144,628,0,417.4267515923567
usage+per,262144,6280,0,125.228025477707
usage+per,262144,6281,0,125.2080878840949
usage+per,262144,6282,0,125.18815663801337
usage+per,262144,6283,0,125.16823173643164
usage+per,262144,6284,0,125.14831317632081
usage+per,262144,6285,0,125.12840095465394
usage+per,262144,6286,0,125.10849506840599
usage+per,262144,6287,0,125.08859551455384
usage+per,262144,6288,0,125.06870229007633
usage+per,262144,6289,0,125.04881539195421
usage+per,262144,629,0,416.76311605723373
usage+per,262144,6290,0,125.02893481717011
usage+per,262144,6291,0,125.00906056270863
usage+per,262144,6292,0,124.98919262555626
usage+per,262144,6293,0,124.96933100270141
usage+per,262144,6294,0,124.94947569113441
usage+per,262144,6295,0,124.9296266878475
usage+per,262144,6296,0,124.90978398983482
usage+per,262144,6297,0,124.88994759409242
usage+per,262144,6298,0,124.8701174976183
usage+per,262144,6299,0,124.85029369741228
usage+per,262144,63,0,4161.015873015873
usage+per,262144,630,0,416.1015873015873
usage+per,262144,6300,0,124.83047619047619
usage+per,262144,6301,0,124.81066497381369
usage+per,262144,6302,0,124.79086004443035
usage+per,262144,6303,0,124.77106139933365
usage+per,262144,6304,0,124.751269035533
usage+per,262144,6305,0,124.73148295003965
usage+per,262144,6306,0,124.7117031398668
usage+per,262144,6307,0,124.69192960202949
usage+per,262144,6308,0,124.6721623335447
usage+per,262144,6309,0,124.65240133143129
usage+per,262144,631,0,415.4421553090333
usage+per,262144,6310,0,124.63264659270999
usage+per,262144,6311,0,124.61289811440342
usage+per,262144,6312,0,124.59315589353612
usage+per,262144,6313,0,124.57341992713448
usage+per,262144,6314,0,124.5536902122268
usage+per,262144,6315,0,124.53396674584323
usage+per,262144,6316,0,124.51424952501583
usage+per,262144,6317,0,124.49453854677853
usage+per,262144,6318,0,124.47483380816715
usage+per,262144,6319,0,124.45513530621933
usage+per,262144,632,0,414.7848101265823
usage+per,262144,6320,0,124.43544303797468
usage+per,262144,6321,0,124.41575700047461
usage+per,262144,6322,0,124.39607719076241
usage+per,262144,6323,0,124.37640360588328
usage+per,262144,6324,0,124.35673624288425
usage+per,262144,6325,0,124.33707509881422
usage+per,262144,6326,0,124.31742017072399
usage+per,262144,6327,0,124.2977714556662
usage+per,262144,6328,0,124.27812895069532
usage+per,262144,6329,0,124.25849265286776
usage+per,262144,633,0,414.129541864139
usage+per,262144,6330,0,124.23886255924171
usage+per,262144,6331,0,124.21923866687727
usage+per,262144,6332,0,124.19962097283639
usage+per,262144,6333,0,124.18000947418285
usage+per,262144,6334,0,124.16040416798232
usage+per,262144,6335,0,124.1408050513023
usage+per,262144,6336,0,124.12121212121212
usage+per,262144,6337,0,124.10162537478303
usage+per,262144,6338,0,124.08204480908805
usage+per,262144,6339,0,124.06247042120208
usage+per,262144,634,0,413.4763406940063
usage+per,262144,6340,0,124.0429022082019
usage+per,262144,6341,0,124.02334016716607
usage+per,262144,6342,0,124.00378429517502
usage+per,262144,6343,0,123.98423458931106
usage+per,262144,6344,0,123.96469104665826
usage+per,262144,6345,0,123.9451536643026
usage+per,262144,6346,0,123.92562243933186
usage+per,262144,6347,0,123.90609736883567
usage+per,262144,6348,0,123.88657844990549
usage+per,262144,6349,0,123.86706567963459
usage+per,262144,635,0,412.8251968503937
usage+per,262144,6350,0,123.84755905511811
usage+per,262144,6351,0,123.828058573453
usage+per,262144,6352,0,123.80856423173803
usage+per,262144,6353,0,123.78907602707382
usage+per,262144,6354,0,123.7695939565628
usage+per,262144,6355,0,123.7501180173092
usage+per,262144,6356,0,123.73064820641913
usage+per,262144,6357,0,123.71118452100048
usage+per,262144,6358,0,123.69172695816295
usage+per,262144,6359,0,123.67227551501809
usage+per,262144,636,0,412.17610062893084
usage+per,262144,6360,0,123.65283018867925
usage+per,262144,6361,0,123.6333909762616
usage+per,262144,6362,0,123.61395787488212
usage+per,262144,6363,0,123.5945308816596
usage+per,262144,6364,0,123.57510999371465
usage+per,262144,6365,0,123.55569520816968
usage+per,262144,6366,0,123.53628652214891
usage+per,262144,6367,0,123.51688393277838
usage+per,262144,6368,0,123.49748743718592
usage+per,262144,6369,0,123.47809703250118
usage+per,262144,637,0,411.52904238618527
usage+per,262144,6370,0,123.45871271585557
usage+per,262144,6371,0,123.43933448438236
usage+per,262144,6372,0,123.41996233521657
usage+per,262144,6373,0,123.40059626549505
usage+per,262144,6374,0,123.38123627235645
usage+per,262144,6375,0,123.36188235294118
usage+per,262144,6376,0,123.34253450439147
usage+per,262144,6377,0,123.32319272385134
usage+per,262144,6378,0,123.30385700846661
usage+per,262144,6379,0,123.28452735538485
usage+per,262144,638,0,410.88401253918494
usage+per,262144,6380,0,123.26520376175549
usage+per,262144,6381,0,123.24588622472966
usage+per,262144,6382,0,123.22657474146035
usage+per,262144,6383,0,123.2072693091023
usage+per,262144,6384,0,123.18796992481202
usage+per,262144,6385,0,123.16867658574785
usage+per,262144,6386,0,123.14938928906984
usage+per,262144,6387,0,123.13010803193988
usage+per,262144,6388,0,123.1108328115216
usage+per,262144,6389,0,123.09156362498044
usage+per,262144,639,0,410.24100156494524
usage+per,262144,6390,0,123.07230046948357
usage+per,262144,6391,0,123.05304334219997
usage+per,262144,6392,0,123.03379224030037
usage+per,262144,6393,0,123.01454716095729
usage+per,262144,6394,0,122.99530810134502
usage+per,262144,6395,0,122.97607505863957
usage+per,262144,6396,0,122.95684803001876
